STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,STDNT_MAJOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,CORE_COURSE_NAME_4_F,CORE_COURSE_GRADE_4_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,FATHER_HI_EDU_CD,MOTHER_HI_EDU_CD,DEGREE_GROUP_CD,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
20,F,BGD 6,N,Music Performance,690.0,200908,ENGL 1101,A,MUSC 1100,A,MUSC 1100,B,PHYS 1125,A,201002,ENGL 1102,A,MATH 1111,A,ITDS 2735,A,On Campus,1,59.0,3.21,3.0,3.0,B,14,14,15.0,15.0,0,301080,0,-60000.0
19,F,BGD 1,Y,French with Teacher Cert,1190.0,200908,ENGL 1101,A,HIST 2111,A,MATH 1111,A,Unknown,C,201002,ENGL 1102,A,PSYC 1101,A,POLS 1101,A,On Campus,0,150.0,3.86,3.0,3.0,B,15,15,15.0,15.0,0,0,0,0.0
18,M,BGD 1,Y,English and Secondary Ed,1260.0,200908,ENGL 1101,A,HIST 1112,A,SOCI 1101,A,ENGL 1101,A,201002,ENGL 1102,A,MATH 1101,A,PSYC 1101,A,On Campus,0,150.0,3.37,3.0,3.0,B,15,15,18.0,18.0,1410900,1418100,7200,315480.0
19,F,BGD 1,Y,Undeclared,1030.0,200908,ENGL 1101,A,LEAD 1705,A,HIST 2111,B,MUSC 1100,A,201002,ENGL 1102,A,HIST 1112I,A,MATH 1111,A,On Campus,0,90.0,3.67,3.0,3.0,B,15,11,16.0,16.0,0,451620,0,-649920.0
18,F,BGD 1,Y,Early Childhood Education,1110.0,201008,ENGL 1101,A,HIST 2111,A,MATH 1111,A,LEAD 1705,A,201102,BIOL 1215K,A,COMM 1110,A,ENGL 1102,A,Off Campus,1,69.0,2.66,3.0,3.0,B,13,13,14.0,14.0,0,0,0,0.0
18,F,BGD 1,Y,Theatre Arts,1340.0,201008,ENGL 1101,A,MATH 1111,A,PSYC 1101,A,COMM 1110,A,201102,BIOL 1125,A,ENGL 1102,A,THEA 1100,A,On Campus,1,90.0,3.33,3.0,3.0,B,16,16,17.0,17.0,0,0,0,0.0
18,M,BGD 1,Y,Music Performance,990.0,201008,ENGL 1101,A,HIST 2111,A,MUSC 1100,A,MATH 1101,A,201102,ENGL 1102,A,ITDS 1145,A,ITDS 2735,A,On Campus,0,138.0,3.82,3.0,3.0,B,14,14,17.0,17.0,0,0,0,0.0
18,F,BGD 1,Y,Exercise Science,950.0,201008,ENGL 1101,A,HIST 2111,A,MUSC 1100,A,COMM 1110,A,201102,BIOL 1215K,A,ENGL 1102,A,ITDS 2727,A,Off Campus,1,69.0,3.62,3.0,2.0,B,15,11,17.0,17.0,0,0,0,0.0
17,F,BGD 1,Y,History and Secondary Ed,1110.0,201008,ENGL 1101,A,HIST 1112,A,ITDS 2749,A,PSYC 1101,A,201102,ENGL 1102,A,GEOL 1110,A,GEOL 1121,A,On Campus,0,138.0,3.69,3.0,3.0,B,12,12,19.0,19.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,1260.0,200708,ENGL 1102,A,HIST 2111,A,ENGL 1101,B,ENGL 1101,A,200802,CPSC 1301,A,CPSC 1301L,A,ASTR 1105,A,On Campus,1,69.0,2.88,2.0,2.0,B,13,13,17.0,17.0,0,0,0,0.0
18,M,BGD 1,Y,English Language/Literature,1300.0,200708,ENGL 1102,A,FREN 1002,A,POLS 1101H,A,ARTH 1100,A,200802,COMM 1110H,A,ENGL 2111,A,FREN 2001,A,On Campus,1,0.0,3.93,3.0,2.0,B,12,12,17.0,17.0,0,0,0,0.0
18,F,BGD 3,Y,Psychology,1220.0,200708,FREN 1001,A,MUSC 1100,A,PSYC 1101,B,PSYC 1101,A,200802,COMM 1110H,A,ITDS 2735,A,ENGL 1102,B,Off Campus,1,69.0,4.0,2.0,4.0,B,12,12,12.0,12.0,0,199440,0,0.0
18,M,BGD 1,N,Music Education,1300.0,200808,FREN 1001,A,MATH 1111,A,MUSC 1100,B,MUSC 1100,A,200902,ANTH 1105,A,FREN 1002,A,ITDS 2735,A,Off Campus,1,666.0,3.33,3.0,3.0,B,14,14,16.0,16.0,0,0,0,0.0
18,F,BGD 1,N,Marketing,1190.0,200608,HIST 1111,A,PSYC 1101,A,POLS 1101,A,ENGL 1101,A,200702,ARTH 1100,A,ECON 2105,A,ENGL 1102,A,Off Campus,1,69.0,3.46,3.0,2.0,B,15,15,16.0,16.0,1504980,1504980,0,1216980.0
18,F,BGD 1,Y,Undeclared,1260.0,200508,HIST 2111,A,MATH 1111,A,PSYC 1101,A,ENGL 1101,A,200602,ENGL 1102,A,ITDS 2735,A,MATH 1113,A,Off Campus,1,69.0,3.87,3.0,2.0,B,12,12,13.0,13.0,0,1146420,1452960,-288180.0
18,M,BGD 1,Y,Music Performance,1380.0,200808,HIST 2111,A,MATH 1131,A,ENGL 1101,B,MUSC 1100,A,200902,COMM 1110,A,ENGL 1102,A,POLS 1101,B,Off Campus,1,69.0,4.0,3.0,3.0,B,15,15,15.0,15.0,0,0,0,0.0
18,F,BGD 6,Y,Biology,1070.0,200608,HIST 2112,A,THEA 1100,A,POLS 1101,A,MUSC 1100,A,200702,ENGL 1101,A,ITDS 1156,A,POLS 1101,B,Off Campus,1,69.0,4.0,3.0,1.0,B,15,15,13.0,13.0,0,0,0,0.0
17,F,BGD 1,N,General Business,1110.0,200808,HIST 2112,A,LEAD 1705,A,POLS 1101,A,COMM 1110,A,200902,COMM 1110,A,ECON 2106,A,ENGL 1102,A,On Campus,1,190.0,3.81,3.0,2.0,B,15,15,16.0,16.0,431700,1306020,874320,-12540.0
17,M,BGD 1,Y,English Language/Literature,1190.0,201008,HIST 2112,A,PSYC 1101,A,HIST 2111,B,ENGL 1101,A,201102,BIOL 1215K,A,ENGL 1102,A,GEOL 1110,A,Off Campus,1,69.0,3.26,3.0,3.0,B,16,12,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Theatre Arts,690.0,200608,LEAD 1705,A,THEA 1100,A,THEA 1100,B,ENGL 1101,A,200702,ENGL 1102,A,ITDS 2735,A,MATH 1113,A,Off Campus,1,150.0,3.88,3.0,3.0,B,16,16,16.0,16.0,0,0,0,0.0
18,F,BGD 1,N,Mathematics,990.0,200808,LEAD 1705,A,POLS 1101,A,MATH 1111,B,Unknown,C,200902,ENGL 1101,A,HIST 2112,A,STAT 1127,A,Off Campus,1,69.0,4.0,2.0,3.0,B,15,12,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Early Childhood Education,870.0,200808,MATH 1101,A,POLS 1101,A,ENGL 1101,B,ITDS 2735,A,200902,BIOL 1125,A,ENGL 1101,A,HIST 2112,A,Off Campus,1,69.0,3.8,2.0,2.0,B,13,13,15.0,15.0,1346640,1346640,0,622200.0
18,F,BGD 4,Y,Psychology,590.0,200808,MATH 1101,A,LEAD 1705,A,PSYC 1101,A,PHYS 1125,A,200902,COMM 1110,A,ENGL 1102,A,POLS 1101,A,Off Campus,1,69.0,3.79,3.0,3.0,B,14,14,16.0,16.0,0,0,0,0.0
18,F,BGD 1,Y,Theatre Arts,1150.0,201008,MATH 1101,A,LEAD 1705,A,MATH 1111,B,COMM 1110,A,201102,ENGL 1102,A,ITDS 1145,A,ENGL 1102,B,On Campus,1,138.0,3.92,4.0,4.0,B,15,15,14.0,14.0,0,0,0,0.0
18,F,BGD 1,Y,Music Education,1030.0,200808,MUSC 1100,A,POLS 1101,A,MUSC 1100,B,MUSC 1100,A,200902,COMM 1110,A,ENGL 1102,A,ITDS 2735,A,Off Campus,1,69.0,3.75,3.0,3.0,B,14,14,16.0,16.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,950.0,200908,BIOL 1215K,B,COMM 1110,A,HIST 2111,A,ITDS 2735,A,201002,ENGL 1101,A,MATH 1111,A,MUSC 1100,A,Off Campus,1,69.0,4.0,1.0,3.0,B,14,14,15.0,15.0,1324740,1409460,84720,527400.0
19,F,BGD 3,Y,Pre-Nursing,950.0,200908,CHEM 1151,B,CHEM 1151L,A,ENGL 1101,A,ITDS 2748,A,201002,ENGL 1102,A,MATH 1101,A,MUSC 1100,A,On Campus,1,90.0,3.26,3.0,2.0,B,12,8,15.0,15.0,1418100,1418100,0,92760.0
18,F,BGD 1,Y,Pre-Nursing,1030.0,201008,CHEM 1151,B,CPSC 1105,A,CHEM 1151L,A,ENGL 1101,A,201102,ENGL 1102,A,HIST 2112,A,POLS 1101,A,Off Campus,1,69.0,3.7,3.0,3.0,B,12,12,17.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,1150.0,200708,CHEM 1151L,B,CHEM 1151,A,HIST 2112,A,THEA 1100,A,200802,ENGL 1102,A,PSYC 1101,A,ENGL 1102,B,Off Campus,0,0.0,3.93,3.0,3.0,B,12,12,13.0,13.0,0,199440,0,0.0
18,F,BGD 3,Y,Pre-Nursing,950.0,200808,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,MATH 1101,A,200902,ENGL 1102,A,ITDS 1146,A,ENGL 1102,B,Off Campus,1,0.0,3.71,4.0,2.0,B,13,13,13.0,13.0,1333200,1355760,22560,572700.0
17,F,BGD 1,Y,Pre-Nursing,950.0,200908,CHEM 1151L,B,CHEM 1151,A,ITDS 2749,A,MATH 1101,A,201002,STAT 1127,A,THEA 1100,A,ENGL 1102,B,Off Campus,1,69.0,3.74,2.0,2.0,B,14,14,14.0,14.0,1324500,1324500,0,0.0
19,F,BGD 8,Y,Pre-Nursing,950.0,200908,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,ITDS 2749,A,201002,ENGL 1102,A,ITDS 1146,A,MATH 1101,A,Off Campus,1,69.0,2.8,3.0,2.0,B,13,13,13.0,13.0,0,0,0,0.0
18,F,BGD 3,Y,Pre-Nursing,950.0,200908,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,ITDS 2749,A,201002,HIST 2111,A,MUSC 1100,A,PSYC 1101,A,On Campus,1,150.0,2.63,3.0,3.0,B,14,14,14.0,14.0,0,1025700,1534260,0.0
18,M,BGD 1,N,Biology,990.0,200508,CHEM 1211,B,CHEM 1211L,A,ENGL 1101,A,HIST 2111,A,200602,ENGL 1102,A,HIST 2112,A,MUSC 1100,A,Off Campus,1,0.0,4.0,3.0,3.0,B,12,12,16.0,16.0,0,224640,0,-60000.0
18,F,BGD 1,N,Engineering Studies,990.0,200708,CHEM 1211,B,CHEM 1211L,A,ENGL 1101,A,MATH 1131,A,200802,ENGL 1102,A,MATH 1132,A,THEA 1100,A,On Campus,0,90.0,3.8,3.0,3.0,B,15,15,14.0,14.0,0,0,0,0.0
18,M,BGD 1,Y,Music Performance,1300.0,200508,COMM 1110,B,MUSC 1100,A,MUSC 1100,B,MUSC 1100,A,200602,ENGL 1102,A,MATH 1111,A,ITDS 2735,A,Off Campus,1,150.0,3.93,3.0,3.0,B,15,15,14.0,14.0,0,0,0,0.0
18,F,BGD 3,Y,Computer Science - Systems,1070.0,200508,COMM 1110,B,CPSC 1301,A,ENGL 1101,A,HIST 2111,A,200602,ENGL 1102,A,MATH 1113,A,POLS 1101,A,On Campus,1,176.0,3.47,1.0,3.0,B,15,15,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,950.0,200708,COMM 1110,B,ENGL 1101,A,MATH 1111,A,ENGL 1101,A,200802,CHEM 1151,A,CHEM 1151L,A,ENGL 1102,A,On Campus,1,150.0,3.52,3.0,3.0,B,15,15,14.0,14.0,0,1233900,2970000,-374880.0
17,M,BGD 1,Y,Undeclared,1300.0,200808,COMM 1110,B,HIST 2111,A,MATH 1111,A,SPAN 1001,A,200902,ENGL 1101,A,GEOL 1110,A,PSYC 1101,A,Off Campus,1,69.0,3.26,3.0,3.0,B,16,16,15.0,15.0,0,0,0,0.0
18,M,BGD 1,Y,Music Education,1260.0,200908,COMM 1110,B,ITDS 1145,A,ITDS 2735,A,ITDS 2735,A,201002,ENGL 1102,A,ITDS 1156,A,MUSC 1100,A,On Campus,1,150.0,4.0,3.0,3.0,B,13,13,14.0,14.0,0,1418100,3149520,-481200.0
19,F,BGD 1,N,Undeclared,1150.0,200908,COMM 1110,B,HIST 1111,A,HIST 2111,A,MUSC 1100,A,201002,ECON 2105,A,ENGL 1101,A,MUSC 1100,A,Off Campus,0,69.0,3.68,2.0,2.0,B,12,12,12.0,12.0,1206780,1417380,210600,807780.0
18,F,BGD 1,Y,Biology,1110.0,200508,ENGL 1101,B,MATH 1111,A,SPAN 1002,A,ENGL 1101,A,200602,ARTH 1100,A,ENGL 1102,A,MATH 1113,A,Off Campus,1,69.0,3.25,3.0,3.0,B,13,13,15.0,15.0,0,336960,0,-288180.0
18,M,BGD 1,Y,History and Secondary Ed,1150.0,200508,ENGL 1101,B,COMM 1110,A,MATH 1101,A,SPAN 1002,A,200602,ENGL 1102,A,MUSC 1100,A,COMM 1110,A,Off Campus,1,0.0,3.73,4.0,2.0,B,12,12,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Theatre Arts,1110.0,200508,ENGL 1101,B,MUSC 1100,A,POLS 1101,B,Unknown,C,200602,ENGL 1102,A,MATH 1101,A,PSYC 1101,A,On Campus,1,69.0,3.87,3.0,3.0,B,18,18,18.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,950.0,200508,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,ECON 2106,A,200602,ENGL 1102,A,ITDS 2735,A,MATH 1111,A,Off Campus,1,59.0,3.86,2.0,2.0,B,16,16,14.0,14.0,0,0,0,0.0
18,F,BGD 1,Y,Mathematics and Secondary Ed,1110.0,200508,ENGL 1101,B,FREN 2001,A,MATH 1113,A,LEAD 1705,A,200602,COMM 1110,A,HIST 2111,A,MATH 1131,A,Off Campus,1,0.0,3.73,3.0,3.0,B,12,12,13.0,13.0,0,216480,0,-179760.0
18,F,BGD 1,Y,History and Secondary Ed,1070.0,200608,ENGL 1101,B,HIST 1111,A,MATH 1125,A,MUSC 1100,A,200702,ENGL 1102,A,HIST 1112,A,PSYC 1101,A,Off Campus,1,69.0,3.93,3.0,3.0,B,14,14,16.0,13.0,0,1171380,2852940,-299160.0
18,M,BGD 1,Y,Finance,950.0,200608,ENGL 1101,B,ECON 2105,A,PSYC 1101,A,POLS 1101,A,200702,ECON 2106,A,HIST 2112,A,THEA 1100,A,Off Campus,1,69.0,3.28,2.0,3.0,B,13,13,12.0,12.0,699840,1504980,805140,292320.0
19,F,BGD 3,Y,Nursing,990.0,200608,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,HIST 2112,A,200702,ECON 2106,A,ENGL 1102,A,ENGL 1102,B,Off Campus,1,0.0,3.71,4.0,1.0,B,13,13,12.0,12.0,1187280,1187280,0,358620.0
19,M,BGD 1,Y,General Business,1220.0,200708,ENGL 1101,B,COMM 1110,A,MUSC 1100,A,PSYC 1101,A,200802,ENGL 1102,A,HIST 2111,A,MATH 1111,A,Off Campus,1,0.0,3.06,3.0,3.0,B,15,15,16.0,16.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,1030.0,200808,ENGL 1101,B,COMM 1110,A,ITDS 2749,A,ENGL 1101,A,200902,ENGL 1102,A,HIST 2111,A,MATH 1101,A,Off Campus,1,69.0,3.73,2.0,3.0,B,12,8,14.0,14.0,0,1355760,1631580,-407580.0
18,F,BGD 1,Y,Pre-Nursing,950.0,200808,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,MATH 1101,A,200902,CPSC 1105,A,ENGL 1102,A,STAT 1127,A,Off Campus,1,59.0,4.0,2.0,2.0,B,12,12,13.0,13.0,177960,1355760,1177800,-169620.0
18,F,BGD 1,Y,Computer Science - Systems,1150.0,200808,ENGL 1101,B,CPSC 1301,A,CPSC 1301L,A,HIST 2111,A,200902,ARTH 1100,A,MATH 1111,A,ARTH 1100,B,On Campus,1,150.0,4.0,3.0,2.0,B,13,13,16.0,16.0,0,0,0,0.0
18,M,BGD 1,N,Biology,1190.0,200908,ENGL 1101,B,CHEM 1211,A,CHEM 1211L,A,LEAD 1705,A,201002,ENGL 1102,A,MATH 1113,A,ENGL 1102,B,Off Campus,1,90.0,3.5,3.0,3.0,B,15,15,15.0,15.0,625860,1409460,783600,163440.0
17,F,BGD 2,Y,Joint Enrollment - Accel,1030.0,201008,ENGL 1101,B,COMM 1110,A,MATH 1111,A,LEAD 1705,A,201102,CHEM 1211,A,CHEM 1211L,A,ENGL 1102,A,Off Campus,1,69.0,4.0,3.0,3.0,B,14,14,17.0,17.0,0,150540,0,-139140.0
18,F,BGD 1,Y,History,1070.0,200608,ENVS 1105,B,ENGL 1101,A,HIST 1111,A,HIST 2111,A,200702,HIST 2112,A,MATH 1111,A,MUSC 1100,A,On Campus,1,69.0,3.66,3.0,3.0,B,13,13,16.0,16.0,708900,1176420,467520,252240.0
18,M,BGD 1,Y,Music Education,1150.0,200908,FREN 1001,B,ENGL 1101,A,ITDS 1145,A,ITDS 2735,A,201002,ENGL 1102,A,MUSC 1100,A,MUSC 1100,A,On Campus,0,150.0,3.64,2.0,2.0,B,16,16,16.0,16.0,1418100,1418100,0,92760.0
19,M,BGD 1,Y,English Language/Literature,910.0,201008,GEOL 1121L,B,GEOL 1121,A,HIST 2111,A,ENGL 1101,A,201102,ECON 2105,A,ENGL 1101,A,POLS 1101,A,Off Campus,1,0.0,3.4375,3.0,3.0,B,13,8,12.0,12.0,0,0,0,0.0
17,M,BGD 2,Y,Criminal Justice,1110.0,200908,HIST 1112,B,ENGL 1101,A,MATH 1111,A,PSYC 1101,A,201002,COMM 1110,A,ENGL 1102,A,ITDS 1145,A,On Campus,1,90.0,3.85,2.0,2.0,B,15,15,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Psychology,1070.0,200908,HIST 1112I,B,ARTH 1100I,A,ENGL 1101I,A,HIST 2111,A,201002,COMM 1110,A,ENGL 1102,A,SOCI 1101,A,On Campus,0,69.0,3.26,3.0,4.0,B,12,12,15.0,15.0,1418100,1418100,0,144180.0
18,F,BGD 1,Y,Theatre Arts,1260.0,201008,HIST 1112I,B,ITDS 2735,A,MATH 1111,B,COMM 1110,A,201102,MUSC 1100,A,SOCI 1101,A,ENGL 1102,B,On Campus,1,138.0,3.92,3.0,3.0,B,16,16,16.0,16.0,0,0,0,0.0
18,F,BGD 4,Y,Biology,1030.0,200608,HIST 2111,B,ENGL 1101,A,MATH 1113,A,MUSC 1100,A,200702,ENGL 1102,A,MUSC 1100,A,POLS 1101,B,On Campus,1,90.0,3.83,3.0,3.0,B,12,11,15.0,14.0,471540,1160520,688980,-130980.0
18,F,BGD 1,Y,Theatre Education,1260.0,200708,HIST 2111,B,THEA 1100,A,THEA 1100,B,ENGL 1101,A,200802,COMM 1110,A,ENGL 1102,A,COMM 1110,A,Off Campus,1,188.0,3.61,3.0,4.0,B,13,13,15.0,15.0,0,0,0,0.0
19,F,BGD 7,Y,Theatre Arts,1260.0,200808,HIST 2111,B,ENVS 1105,A,ITDS 2735,A,Unknown,C,200902,ARTH 1100,A,ENGL 1102,A,MATH 1101,A,Off Campus,1,150.0,3.07,3.0,3.0,B,13,13,15.0,15.0,0,1306020,5619180,-347580.0
18,F,BGD 1,Y,Communication,870.0,200908,HIST 2111,B,COMM 1110I,A,ENGL 1101I,A,SOCI 1101,A,201002,ARTH 1100,A,ENGL 1102,A,ITDS 2726,A,On Campus,1,69.0,3.46,3.0,2.0,B,15,15,17.0,13.0,0,1418100,3627240,-417420.0
18,M,BGD 1,Y,Music Performance,1190.0,201008,HIST 2111,B,ENGL 1102,A,MATH 1101,A,MATH 1101,A,201102,MUSC 1100,A,SOCI 1101,A,PHYS 1125,A,On Campus,1,150.0,2.8,3.0,3.0,B,14,14,18.0,17.0,0,0,0,0.0
18,M,BGD 1,Y,Theatre Arts,1110.0,201008,HIST 2111,B,ENGL 1101,A,MATH 1111,A,COMM 1110,A,201102,FREN 1001,A,SOCI 1101,A,ENGL 1102,B,On Campus,1,150.0,2.96,3.0,3.0,B,16,16,15.0,15.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,950.0,200508,HIST 2112,B,CHEM 1151,A,CHEM 1151L,A,ENGL 1101,A,200602,ENGL 1102,A,ITDS 2735,A,MATH 1101,A,Off Campus,1,69.0,3.68,3.0,2.0,B,12,12,12.0,12.0,0,336960,399060,-288180.0
18,M,BGD 1,Y,Undeclared,1030.0,200508,HIST 2112,B,ENGL 1101,A,MATH 1101,A,MUSC 1100,A,200602,ENGL 1102,A,MATH 1111,A,SPAN 1001,A,On Campus,1,69.0,3.64,2.0,2.0,B,15,15,16.0,13.0,0,0,0,0.0
18,F,BGD 1,Y,Nursing,910.0,200608,HIST 2112,B,COMM 1110,A,ENGL 1101,A,CHEM 1151L,A,200702,CHEM 1151,A,CHEM 1151L,A,ENGL 1102,A,On Campus,1,69.0,3.36,2.0,2.0,B,15,11,12.0,12.0,0,0,0,0.0
18,F,BGD 1,Y,Undeclared,1110.0,200808,HIST 2112,B,COMM 1110,A,MATH 1111,A,ENGL 1101,A,200902,ARTH 1100,A,CPSC 1105,A,ECON 2105,A,Off Campus,1,69.0,3.33,3.0,3.0,B,13,13,15.0,15.0,0,0,0,0.0
18,F,BGD 3,Y,French,1260.0,200908,HIST 2112,B,ECON 2106,A,ITDS 2726,A,SPAN 1002,A,201002,ARTH 1100,A,FREN 2001,A,POLS 1101,A,Off Campus,1,0.0,3.93,2.0,2.0,B,13,13,15.0,15.0,1316580,1316580,0,327660.0
18,F,BGD 4,Y,Health Science,590.0,200808,ITDS 1155,B,COMM 1110,A,ENGL 1101,A,MATH 1111,A,200902,ENGL 1102,A,HIST 2111,A,ITDS 2735,A,Off Campus,1,69.0,3.6,4.0,3.0,B,14,14,13.0,13.0,969180,1255740,286560,621600.0
17,F,BGD 3,Y,Early Childhood Education,1110.0,200508,MATH 1111,B,ENGL 1101,A,HIST 2112,A,MUSC 1100,A,200602,COMM 1110,A,ENGL 1102,A,MATH 1113,A,On Campus,0,138.0,3.6,2.0,4.0,B,16,16,15.0,15.0,909960,1146420,236460,440280.0
18,F,BGD 3,Y,Nursing,950.0,200508,MATH 1111,B,CHEM 1151,A,CHEM 1151L,A,ENGL 1101,A,200602,ENGL 1102,A,ITDS 2735,A,MUSC 1100,A,On Campus,1,59.0,3.73,3.0,3.0,B,13,13,17.0,17.0,1146420,1146420,0,471660.0
18,F,BGD 1,Y,Biology,590.0,200608,MATH 1111,B,CHEM 1151,A,CHEM 1151L,A,ENGL 1101,A,200702,ARTH 1100,A,COMM 1110,A,ENGL 1102,A,Off Campus,0,150.0,3.16,2.0,3.0,B,16,16,16.0,16.0,0,0,0,0.0
18,M,BGD 1,Y,Undeclared,1260.0,200708,MATH 1111,B,ANTH 1105,A,ENGL 1101,A,ITDS 2735,A,200802,COMM 1110,A,ENGL 1102,A,ENGL 1102,B,Off Campus,0,69.0,3.33,3.0,3.0,B,14,13,15.0,15.0,0,1201500,1268940,-326880.0
18,F,BGD 1,Y,Criminal Justice,1190.0,200808,MATH 1111,B,HIST 2112,A,ENGL 1101,B,LEAD 1705,A,200902,COMM 1110,A,ENGL 1102,A,PSYC 1101,A,On Campus,1,138.0,3.72,3.0,2.0,B,15,15,15.0,15.0,0,0,0,0.0
18,F,BGD 4,Y,Spec Ed: Gen. Curr. - Reading,590.0,200908,MATH 1111,B,ITDS 1145,A,ITDS 2735,A,PSYC 1101,A,201002,ENGL 1101,A,MUSC 1100,A,MATH 1101,A,Off Campus,1,69.0,3.92,3.0,3.0,B,16,13,17.0,17.0,0,0,0,0.0
18,F,BGD 3,Y,English and Secondary Ed,1110.0,200908,MATH 1111,B,COMM 1110H,A,HIST 2111,A,SOCI 1101,A,201002,SPAN 1002,A,PHYS 1125,A,PHYS 1325,A,On Campus,1,0.0,3.86,2.0,3.0,B,15,15,16.0,16.0,1068720,1410180,341460,407280.0
18,M,BGD 4,Y,Exercise Science,990.0,200508,MUSC 1100,B,COMM 1110,A,ENGL 1101,A,MATH 1101,A,200602,ENGL 1102,A,POLS 1101,A,ENGL 1102,B,On Campus,1,190.0,3.15,3.0,2.0,B,14,14,17.0,17.0,0,1146420,3507000,-288180.0
18,F,BGD 1,Y,Music Education,1110.0,200808,MUSC 1100,B,ENGL 1101,A,ITDS 2735,A,MUSC 1100,A,200902,COMM 1110,A,ENGL 1102,A,ITDS 2735,A,Off Campus,1,138.0,3.54,2.0,3.0,B,14,14,16.0,16.0,0,0,0,0.0
18,F,BGD 1,Y,Biology,1070.0,200508,POLS 1101,B,MUSC 1100,A,PSYC 1101,A,ENGL 1101,A,200602,ENGL 2111,A,HIST 2111,A,ITDS 2735,A,On Campus,1,69.0,4.0,3.0,2.0,B,14,14,13.0,13.0,0,0,0,0.0
18,F,BGD 6,Y,Undeclared,990.0,200708,POLS 1101,B,ENGL 1101,A,MATH 1111,A,PSYC 1101,A,200802,ENGL 1102,A,HIST 1112,A,HIST 2112,A,Off Campus,1,69.0,3.25,3.0,3.0,B,15,15,16.0,16.0,0,0,0,0.0
18,F,BGD 1,Y,Exercise Science,910.0,200808,POLS 1101,B,ENGL 1101,A,MATH 1101,A,ENGL 1101,A,200902,COMM 1110,A,ENGL 1102,A,HIST 2112,A,On Campus,1,150.0,3.75,3.0,3.0,B,16,16,15.0,15.0,798840,1306020,507180,-19380.0
18,F,BGD 1,Y,English and Secondary Ed,1110.0,200608,THEA 1100,B,COMM 1110,A,ENGL 1102,A,POLS 1101,A,200702,ENGL 2111,A,SPAN 1001,A,ENGL 1102,B,Off Campus,1,69.0,3.88,2.0,3.0,B,16,16,16.0,12.0,0,0,0,0.0
16,F,BGD 1,Y,Biology,1190.0,200708,CHEM 1211,C,CHEM 1211L,A,ENGL 1101,A,PSYC 1101,A,200802,ENGL 1102,A,ITDS 2735,A,MATH 1111,A,Off Campus,1,69.0,3.8,2.0,3.0,B,14,7,15.0,12.0,1029600,1201500,171900,418080.0
18,F,BGD 1,Y,Music Education,1070.0,200708,ENGL 1102,C,LEAD 1705,A,Unknown,C,Unknown,C,200802,COMM 1110,A,MUSC 1100,A,ITDS 2735,A,Off Campus,1,69.0,3.64,2.0,2.0,B,15,12,15.0,13.0,0,1245480,1394100,-557880.0
18,F,BGD 1,Y,Psychology,1260.0,200708,MATH 1131,C,HIST 2111,A,PSYC 1101,A,SPAN 1001,A,200802,ENGL 1102,A,SPAN 1002,A,ENGL 1102,B,Off Campus,1,69.0,3.87,3.0,3.0,B,16,16,14.0,14.0,0,0,0,0.0
18,F,BGD 1,N,Music,1150.0,200708,POLS 1101,C,ITDS 2735,A,MATH 1111,A,Unknown,C,200802,COMM 1110,A,ENGL 1102,A,MUSC 1100,A,Off Campus,1,0.0,3.66,3.0,2.0,B,12,12,15.0,15.0,0,1233900,3441900,-326880.0
