STUDENT IDENTIFIER,STDNT_AGE,STDNT_GENDER,STDNT_BACKGROUND,IN_STATE_FLAG,INTERNATIONAL_STS,STDNT_MAJOR,STDNT_MINOR,STDNT_TEST_ENTRANCE_COMB,FIRST_TERM,CORE_COURSE_NAME_1_F,CORE_COURSE_GRADE_1_F,CORE_COURSE_NAME_2_F,CORE_COURSE_GRADE_2_F,CORE_COURSE_NAME_3_F,CORE_COURSE_GRADE_3_F,SECOND_TERM,CORE_COURSE_NAME_1_S,CORE_COURSE_GRADE_1_S,CORE_COURSE_NAME_2_S,CORE_COURSE_GRADE_2_S,CORE_COURSE_NAME_3_S,CORE_COURSE_GRADE_3_S,HOUSING_STS,RETURNED_2ND_YR,DISTANCE_FROM_HOME,HIGH_SCHL_GPA,HIGH_SCHL_NAME,FATHER_HI_EDU_DESC,MOTHER_HI_EDU_DESC,DEGREE_GROUP_DESC,FIRST_TERM_ATTEMPT_HRS,FIRST_TERM_EARNED_HRS,SECOND_TERM_ATTEMPT_HRS,SECOND_TERM_EARNED_HRS,GROSS_FIN_NEED,COST_OF_ATTEND,EST_FAM_CONTRIBUTION,UNMET_NEED
8014090,18,F,BGD 1,Y,N,Undeclared,N,990.0,200708,ENGL 1101,A,MATH 1111,A,MUSC 1100,A,200802,ENGL 1102,A,HIST 2112,A,MATH 1113,A,Off Campus,1,69.0,4.0,SCHOOL 11,No Information,No Information,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7945015,18,F,BGD 3,Y,N,Communication,N,950.0,200708,ENGL 1101,A,HIST 2111,A,THEA 1100,A,200802,COMM 1110,A,MATH 1101,A,SPAN 1001,A,On Campus,1,150.0,3.61,SCHOOL 45,No Information,College/Beyond,Bachelors,13,13,17.0,17.0,1192380,1245480,53100,324000.0
7905853,18,F,BGD 1,Y,N,Undeclared,N,1190.0,200808,ENGL 1101,A,HIST 2112,A,MATH 1113,A,200902,CPSC 1105,A,ENGL 1102,A,GEOL 1110,A,Off Campus,1,69.0,3.86,SCHOOL 2,High School,College/Beyond,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7760282,18,F,BGD 1,Y,N,Communication,Foundations of Business,950.0,200808,ENGL 1101,A,LEAD 1705,A,THEA 1100,A,200902,COMM 1110,A,ENGL 1102,A,HIST 2112,A,Off Campus,1,69.0,4.0,SCHOOL 11,High School,High School,Bachelors,15,11,16.0,16.0,0,0,0,0.0
7765189,19,M,BGD 1,Y,N,Music Education,N,1190.0,200808,ENGL 1101,A,ITDS 2735,A,MUSC 1100,A,200902,ENGL 1102,A,PHYS 1125,A,ITDS 2735,A,Off Campus,1,150.0,3.75,SCHOOL 74,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,0,1306020,2402220,-285720.0
7935064,18,F,BGD 1,Y,N,Undeclared,N,1220.0,200808,ENGL 1101,A,HIST 2111,A,MATH 1113,A,200902,COMM 1110,A,ENGL 1102,A,MATH 1131,A,On Campus,0,69.0,3.93,SCHOOL 28,High School,High School,Bachelors,15,15,16.0,16.0,0,0,0,0.0
7805566,17,F,BGD 1,Y,N,Undeclared,N,1150.0,200808,ENGL 1101,A,HIST 2112,A,MATH 1113,A,200902,ARTH 1100,A,CHEM 1151,A,CHEM 1151L,A,Off Campus,0,0.0,3.86,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,13,13,12.0,12.0,0,1264860,1471380,-347580.0
7976695,18,F,BGD 4,Y,N,Undeclared,N,1220.0,200908,ENGL 1101,A,HIST 1112,A,MATH 1113,A,201002,ANTH 1105I,A,BIOL 1215K,A,ENGL 1102,A,Off Campus,1,69.0,3.3,SCHOOL 2,High School,High School,Bachelors,15,15,16.0,16.0,0,1409460,1572540,-417420.0
8027405,20,F,BGD 6,N,Y,Music Performance,N,690.0,200908,ENGL 1101,A,MUSC 1100,A,MUSC 1100,B,201002,ENGL 1102,A,MATH 1111,A,ITDS 2735,A,On Campus,1,59.0,3.21,SCHOOL 423,No Information,No Information,Bachelors,14,14,15.0,15.0,0,301080,0,-60000.0
7815544,19,F,BGD 1,Y,N,French with Teacher Cert,N,1190.0,200908,ENGL 1101,A,HIST 2111,A,MATH 1111,A,201002,ENGL 1102,A,PSYC 1101,A,POLS 1101,A,On Campus,0,150.0,3.86,SCHOOL 132,College/Beyond,College/Beyond,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7759815,18,M,BGD 1,Y,N,English and Secondary Ed,N,1260.0,200908,ENGL 1101,A,HIST 1112,A,SOCI 1101,A,201002,ENGL 1102,A,MATH 1101,A,PSYC 1101,A,On Campus,0,150.0,3.37,SCHOOL 121,College/Beyond,College/Beyond,Bachelors,15,15,18.0,18.0,1410900,1418100,7200,315480.0
8021373,19,F,BGD 1,Y,N,Undeclared,N,1030.0,200908,ENGL 1101,A,LEAD 1705,A,HIST 2111,B,201002,ENGL 1102,A,HIST 1112I,A,MATH 1111,A,On Campus,0,90.0,3.67,SCHOOL 46,No Information,No Information,Bachelors,15,11,16.0,16.0,0,451620,0,-649920.0
8002109,18,F,BGD 1,Y,N,Early Childhood Education,N,1110.0,201008,ENGL 1101,A,HIST 2111,A,MATH 1111,A,201102,BIOL 1215K,A,COMM 1110,A,ENGL 1102,A,Off Campus,1,69.0,2.66,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,13,13,14.0,14.0,0,0,0,0.0
8012821,18,F,BGD 1,Y,N,Theatre Arts,N,1340.0,201008,ENGL 1101,A,MATH 1111,A,PSYC 1101,A,201102,BIOL 1125,A,ENGL 1102,A,THEA 1100,A,On Campus,1,90.0,3.33,SCHOOL 46,College/Beyond,College/Beyond,Bachelors,16,16,17.0,17.0,0,0,0,0.0
7890308,18,M,BGD 1,Y,N,Music Performance,N,990.0,201008,ENGL 1101,A,HIST 2111,A,MUSC 1100,A,201102,ENGL 1102,A,ITDS 1145,A,ITDS 2735,A,On Campus,0,138.0,3.82,SCHOOL 47,College/Beyond,College/Beyond,Bachelors,14,14,17.0,17.0,0,0,0,0.0
7962536,18,F,BGD 1,Y,N,Exercise Science,N,950.0,201008,ENGL 1101,A,HIST 2111,A,MUSC 1100,A,201102,BIOL 1215K,A,ENGL 1102,A,ITDS 2727,A,Off Campus,1,69.0,3.62,SCHOOL 9,College/Beyond,High School,Bachelors,15,11,17.0,17.0,0,0,0,0.0
7879825,17,F,BGD 1,Y,N,History and Secondary Ed,N,1110.0,201008,ENGL 1101,A,HIST 1112,A,ITDS 2749,A,201102,ENGL 1102,A,GEOL 1110,A,GEOL 1121,A,On Campus,0,138.0,3.69,SCHOOL 200,College/Beyond,College/Beyond,Bachelors,12,12,19.0,19.0,0,0,0,0.0
7970951,18,F,BGD 1,Y,N,Early Childhood Education,N,1260.0,200708,ENGL 1102,A,HIST 2111,A,ENGL 1101,B,200802,CPSC 1301,A,CPSC 1301L,A,ASTR 1105,A,On Campus,1,69.0,2.88,SCHOOL 9,High School,High School,Bachelors,13,13,17.0,17.0,0,0,0,0.0
7820580,18,M,BGD 1,Y,N,English Language/Literature,N,1300.0,200708,ENGL 1102,A,FREN 1002,A,POLS 1101H,A,200802,COMM 1110H,A,ENGL 2111,A,FREN 2001,A,On Campus,1,0.0,3.93,SCHOOL 130,College/Beyond,High School,Bachelors,12,12,17.0,17.0,0,0,0,0.0
7908314,18,F,BGD 3,Y,N,Psychology,N,1220.0,200708,FREN 1001,A,MUSC 1100,A,PSYC 1101,B,200802,COMM 1110H,A,ITDS 2735,A,ENGL 1102,B,Off Campus,1,69.0,4.0,SCHOOL 2,High School,Other/Unknown,Bachelors,12,12,12.0,12.0,0,199440,0,0.0
7806820,18,M,BGD 1,N,N,Music Education,N,1300.0,200808,FREN 1001,A,MATH 1111,A,MUSC 1100,B,200902,ANTH 1105,A,FREN 1002,A,ITDS 2735,A,Off Campus,1,666.0,3.33,SCHOOL 83,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,0,0,0,0.0
7904751,18,F,BGD 1,N,N,Marketing,N,1190.0,200608,HIST 1111,A,PSYC 1101,A,POLS 1101,A,200702,ARTH 1100,A,ECON 2105,A,ENGL 1102,A,Off Campus,1,69.0,3.46,SCHOOL 292,College/Beyond,High School,Bachelors,15,15,16.0,16.0,1504980,1504980,0,1216980.0
7787507,18,F,BGD 1,Y,N,Undeclared,N,1260.0,200508,HIST 2111,A,MATH 1111,A,PSYC 1101,A,200602,ENGL 1102,A,ITDS 2735,A,MATH 1113,A,Off Campus,1,69.0,3.87,SCHOOL 130,College/Beyond,High School,Bachelors,12,12,13.0,13.0,0,1146420,1452960,-288180.0
7946529,18,M,BGD 1,Y,N,Music Performance,N,1380.0,200808,HIST 2111,A,MATH 1131,A,ENGL 1101,B,200902,COMM 1110,A,ENGL 1102,A,POLS 1101,B,Off Campus,1,69.0,4.0,SCHOOL 129,College/Beyond,College/Beyond,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7827591,18,F,BGD 6,Y,N,Biology,N,1070.0,200608,HIST 2112,A,THEA 1100,A,POLS 1101,A,200702,ENGL 1101,A,ITDS 1156,A,POLS 1101,B,Off Campus,1,69.0,4.0,SCHOOL 34,College/Beyond,Middle School/Junior High,Bachelors,15,15,13.0,13.0,0,0,0,0.0
7807126,17,F,BGD 1,N,N,General Business,N,1110.0,200808,HIST 2112,A,LEAD 1705,A,POLS 1101,A,200902,COMM 1110,A,ECON 2106,A,ENGL 1102,A,On Campus,1,190.0,3.81,SCHOOL 66,College/Beyond,High School,Bachelors,15,15,16.0,16.0,431700,1306020,874320,-12540.0
7802791,17,M,BGD 1,Y,N,English Language/Literature,N,1190.0,201008,HIST 2112,A,PSYC 1101,A,HIST 2111,B,201102,BIOL 1215K,A,ENGL 1102,A,GEOL 1110,A,Off Campus,1,69.0,3.26,SCHOOL 98,College/Beyond,College/Beyond,Bachelors,16,12,15.0,15.0,0,0,0,0.0
7836113,18,F,BGD 1,Y,N,Theatre Arts,N,690.0,200608,LEAD 1705,A,THEA 1100,A,THEA 1100,B,200702,ENGL 1102,A,ITDS 2735,A,MATH 1113,A,Off Campus,1,150.0,3.88,SCHOOL 12,College/Beyond,College/Beyond,Bachelors,16,16,16.0,16.0,0,0,0,0.0
7812638,18,F,BGD 1,N,N,Mathematics,N,990.0,200808,LEAD 1705,A,POLS 1101,A,MATH 1111,B,200902,ENGL 1101,A,HIST 2112,A,STAT 1127,A,Off Campus,1,69.0,4.0,SCHOOL 7,High School,College/Beyond,Bachelors,15,12,15.0,15.0,0,0,0,0.0
7833640,18,F,BGD 1,Y,N,Early Childhood Education,N,870.0,200808,MATH 1101,A,POLS 1101,A,ENGL 1101,B,200902,BIOL 1125,A,ENGL 1101,A,HIST 2112,A,Off Campus,1,69.0,3.8,SCHOOL 1,High School,High School,Bachelors,13,13,15.0,15.0,1346640,1346640,0,622200.0
7846009,18,F,BGD 4,Y,N,Psychology,N,590.0,200808,MATH 1101,A,LEAD 1705,A,PSYC 1101,A,200902,COMM 1110,A,ENGL 1102,A,POLS 1101,A,Off Campus,1,69.0,3.79,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,0,0,0,0.0
7846144,18,F,BGD 1,Y,N,Theatre Arts,N,1150.0,201008,MATH 1101,A,LEAD 1705,A,MATH 1111,B,201102,ENGL 1102,A,ITDS 1145,A,ENGL 1102,B,On Campus,1,138.0,3.92,SCHOOL 319,Other/Unknown,Other/Unknown,Bachelors,15,15,14.0,14.0,0,0,0,0.0
7977200,18,F,BGD 1,Y,N,Music Education,N,1030.0,200808,MUSC 1100,A,POLS 1101,A,MUSC 1100,B,200902,COMM 1110,A,ENGL 1102,A,ITDS 2735,A,Off Campus,1,69.0,3.75,SCHOOL 129,College/Beyond,College/Beyond,Bachelors,14,14,16.0,16.0,0,0,0,0.0
8010338,18,F,BGD 1,Y,N,Undeclared,N,950.0,200908,BIOL 1215K,B,COMM 1110,A,HIST 2111,A,201002,ENGL 1101,A,MATH 1111,A,MUSC 1100,A,Off Campus,1,69.0,4.0,SCHOOL 3,Middle School/Junior High,College/Beyond,Bachelors,14,14,15.0,15.0,1324740,1409460,84720,527400.0
7836794,19,F,BGD 3,Y,N,Pre-Nursing,N,950.0,200908,CHEM 1151,B,CHEM 1151L,A,ENGL 1101,A,201002,ENGL 1102,A,MATH 1101,A,MUSC 1100,A,On Campus,1,90.0,3.26,SCHOOL 298,College/Beyond,High School,Bachelors,12,8,15.0,15.0,1418100,1418100,0,92760.0
7968516,18,F,BGD 1,Y,N,Pre-Nursing,N,1030.0,201008,CHEM 1151,B,CPSC 1105,A,CHEM 1151L,A,201102,ENGL 1102,A,HIST 2112,A,POLS 1101,A,Off Campus,1,69.0,3.7,SCHOOL 10,College/Beyond,College/Beyond,Bachelors,12,12,17.0,13.0,0,0,0,0.0
7957617,18,F,BGD 1,Y,N,Nursing,N,1150.0,200708,CHEM 1151L,B,CHEM 1151,A,HIST 2112,A,200802,ENGL 1102,A,PSYC 1101,A,ENGL 1102,B,Off Campus,0,0.0,3.93,SCHOOL 1,No Information,No Information,Bachelors,12,12,13.0,13.0,0,199440,0,0.0
7808603,18,F,BGD 3,Y,N,Pre-Nursing,N,950.0,200808,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,200902,ENGL 1102,A,ITDS 1146,A,ENGL 1102,B,Off Campus,1,0.0,3.71,SCHOOL 14,Other/Unknown,High School,Bachelors,13,13,13.0,13.0,1333200,1355760,22560,572700.0
7944615,17,F,BGD 1,Y,N,Pre-Nursing,Spanish,950.0,200908,CHEM 1151L,B,CHEM 1151,A,ITDS 2749,A,201002,STAT 1127,A,THEA 1100,A,ENGL 1102,B,Off Campus,1,69.0,3.74,SCHOOL 85,High School,High School,Bachelors,14,14,14.0,14.0,1324500,1324500,0,0.0
7958023,19,F,BGD 8,Y,N,Pre-Nursing,N,950.0,200908,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,201002,ENGL 1102,A,ITDS 1146,A,MATH 1101,A,Off Campus,1,69.0,2.8,SCHOOL 130,College/Beyond,High School,Bachelors,13,13,13.0,13.0,0,0,0,0.0
7955083,18,F,BGD 3,Y,N,Pre-Nursing,N,950.0,200908,CHEM 1151L,B,CHEM 1151,A,ENGL 1101,A,201002,HIST 2111,A,MUSC 1100,A,PSYC 1101,A,On Campus,1,150.0,2.63,SCHOOL 49,College/Beyond,College/Beyond,Bachelors,14,14,14.0,14.0,0,1025700,1534260,0.0
7953008,18,M,BGD 1,N,N,Biology,N,990.0,200508,CHEM 1211,B,CHEM 1211L,A,ENGL 1101,A,200602,ENGL 1102,A,HIST 2112,A,MUSC 1100,A,Off Campus,1,0.0,4.0,SCHOOL 7,No Information,No Information,Bachelors,12,12,16.0,16.0,0,224640,0,-60000.0
7942356,18,F,BGD 1,N,N,Engineering Studies,N,990.0,200708,CHEM 1211,B,CHEM 1211L,A,ENGL 1101,A,200802,ENGL 1102,A,MATH 1132,A,THEA 1100,A,On Campus,0,90.0,3.8,SCHOOL 339,No Information,No Information,Bachelors,15,15,14.0,14.0,0,0,0,0.0
7872126,18,M,BGD 1,Y,N,Music Performance,N,1300.0,200508,COMM 1110,B,MUSC 1100,A,MUSC 1100,B,200602,ENGL 1102,A,MATH 1111,A,ITDS 2735,A,Off Campus,1,150.0,3.93,SCHOOL 23,No Information,No Information,Bachelors,15,15,14.0,14.0,0,0,0,0.0
7967466,18,F,BGD 3,Y,N,Computer Science - Systems,N,1070.0,200508,COMM 1110,B,CPSC 1301,A,ENGL 1101,A,200602,ENGL 1102,A,MATH 1113,A,POLS 1101,A,On Campus,1,176.0,3.47,SCHOOL 111,Middle School/Junior High,College/Beyond,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7928317,18,F,BGD 1,Y,N,Nursing,N,950.0,200708,COMM 1110,B,ENGL 1101,A,MATH 1111,A,200802,CHEM 1151,A,CHEM 1151L,A,ENGL 1102,A,On Campus,1,150.0,3.52,SCHOOL 366,College/Beyond,College/Beyond,Bachelors,15,15,14.0,14.0,0,1233900,2970000,-374880.0
7838887,17,M,BGD 1,Y,N,Undeclared,N,1300.0,200808,COMM 1110,B,HIST 2111,A,MATH 1111,A,200902,ENGL 1101,A,GEOL 1110,A,PSYC 1101,A,Off Campus,1,69.0,3.26,SCHOOL 98,No Information,No Information,Bachelors,16,16,15.0,15.0,0,0,0,0.0
7782902,18,M,BGD 1,Y,N,Music Education,N,1260.0,200908,COMM 1110,B,ITDS 1145,A,ITDS 2735,A,201002,ENGL 1102,A,ITDS 1156,A,MUSC 1100,A,On Campus,1,150.0,4.0,SCHOOL 180,College/Beyond,College/Beyond,Bachelors,13,13,14.0,14.0,0,1418100,3149520,-481200.0
8002049,19,F,BGD 1,N,N,Undeclared,N,1150.0,200908,COMM 1110,B,HIST 1111,A,HIST 2111,A,201002,ECON 2105,A,ENGL 1101,A,MUSC 1100,A,Off Campus,0,69.0,3.68,SCHOOL 440,High School,High School,Bachelors,12,12,12.0,12.0,1206780,1417380,210600,807780.0
8013008,18,F,BGD 1,Y,N,Biology,N,1110.0,200508,ENGL 1101,B,MATH 1111,A,SPAN 1002,A,200602,ARTH 1100,A,ENGL 1102,A,MATH 1113,A,Off Campus,1,69.0,3.25,SCHOOL 8,No Information,No Information,Bachelors,13,13,15.0,15.0,0,336960,0,-288180.0
8011493,18,M,BGD 1,Y,N,History and Secondary Ed,N,1150.0,200508,ENGL 1101,B,COMM 1110,A,MATH 1101,A,200602,ENGL 1102,A,MUSC 1100,A,COMM 1110,A,Off Campus,1,0.0,3.73,SCHOOL 130,Other/Unknown,High School,Bachelors,12,12,12.0,12.0,0,0,0,0.0
7964138,18,F,BGD 1,Y,N,Theatre Arts,N,1110.0,200508,ENGL 1101,B,MUSC 1100,A,POLS 1101,B,200602,ENGL 1102,A,MATH 1101,A,PSYC 1101,A,On Campus,1,69.0,3.87,SCHOOL 141,College/Beyond,College/Beyond,Bachelors,18,18,18.0,15.0,0,0,0,0.0
7940948,18,F,BGD 1,Y,N,Nursing,N,950.0,200508,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,200602,ENGL 1102,A,ITDS 2735,A,MATH 1111,A,Off Campus,1,59.0,3.86,SCHOOL 29,High School,High School,Bachelors,16,16,14.0,14.0,0,0,0,0.0
7867837,18,F,BGD 1,Y,N,Mathematics and Secondary Ed,N,1110.0,200508,ENGL 1101,B,FREN 2001,A,MATH 1113,A,200602,COMM 1110,A,HIST 2111,A,MATH 1131,A,Off Campus,1,0.0,3.73,SCHOOL 130,College/Beyond,College/Beyond,Bachelors,12,12,13.0,13.0,0,216480,0,-179760.0
7802379,18,F,BGD 1,Y,N,History and Secondary Ed,N,1070.0,200608,ENGL 1101,B,HIST 1111,A,MATH 1125,A,200702,ENGL 1102,A,HIST 1112,A,PSYC 1101,A,Off Campus,1,69.0,3.93,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,14,14,16.0,13.0,0,1171380,2852940,-299160.0
7885099,18,M,BGD 1,Y,N,Finance,N,950.0,200608,ENGL 1101,B,ECON 2105,A,PSYC 1101,A,200702,ECON 2106,A,HIST 2112,A,THEA 1100,A,Off Campus,1,69.0,3.28,SCHOOL 9,High School,College/Beyond,Bachelors,13,13,12.0,12.0,699840,1504980,805140,292320.0
7852642,19,F,BGD 3,Y,N,Nursing,N,990.0,200608,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,200702,ECON 2106,A,ENGL 1102,A,ENGL 1102,B,Off Campus,1,0.0,3.71,SCHOOL 13,Other/Unknown,Middle School/Junior High,Bachelors,13,13,12.0,12.0,1187280,1187280,0,358620.0
7946144,19,M,BGD 1,Y,N,General Business,N,1220.0,200708,ENGL 1101,B,COMM 1110,A,MUSC 1100,A,200802,ENGL 1102,A,HIST 2111,A,MATH 1111,A,Off Campus,1,0.0,3.06,SCHOOL 1,College/Beyond,College/Beyond,Bachelors,15,15,16.0,16.0,0,0,0,0.0
7887515,18,F,BGD 1,Y,N,Undeclared,N,1030.0,200808,ENGL 1101,B,COMM 1110,A,ITDS 2749,A,200902,ENGL 1102,A,HIST 2111,A,MATH 1101,A,Off Campus,1,69.0,3.73,SCHOOL 85,High School,College/Beyond,Bachelors,12,8,14.0,14.0,0,1355760,1631580,-407580.0
7830039,18,F,BGD 1,Y,N,Pre-Nursing,N,950.0,200808,ENGL 1101,B,CHEM 1151,A,CHEM 1151L,A,200902,CPSC 1105,A,ENGL 1102,A,STAT 1127,A,Off Campus,1,59.0,4.0,SCHOOL 48,High School,High School,Bachelors,12,12,13.0,13.0,177960,1355760,1177800,-169620.0
7972606,18,F,BGD 1,Y,N,Computer Science - Systems,N,1150.0,200808,ENGL 1101,B,CPSC 1301,A,CPSC 1301L,A,200902,ARTH 1100,A,MATH 1111,A,ARTH 1100,B,On Campus,1,150.0,4.0,SCHOOL 82,College/Beyond,High School,Bachelors,13,13,16.0,16.0,0,0,0,0.0
7862270,18,M,BGD 1,N,N,Biology,N,1190.0,200908,ENGL 1101,B,CHEM 1211,A,CHEM 1211L,A,201002,ENGL 1102,A,MATH 1113,A,ENGL 1102,B,Off Campus,1,90.0,3.5,SCHOOL 52,No Information,No Information,Bachelors,15,15,15.0,15.0,625860,1409460,783600,163440.0
7906902,17,F,BGD 2,Y,N,Joint Enrollment - Accel,N,1030.0,201008,ENGL 1101,B,COMM 1110,A,MATH 1111,A,201102,CHEM 1211,A,CHEM 1211L,A,ENGL 1102,A,Off Campus,1,69.0,4.0,SCHOOL 11,College/Beyond,College/Beyond,Bachelors,14,14,17.0,17.0,0,150540,0,-139140.0
7881335,18,F,BGD 1,Y,N,History,N,1070.0,200608,ENVS 1105,B,ENGL 1101,A,HIST 1111,A,200702,HIST 2112,A,MATH 1111,A,MUSC 1100,A,On Campus,1,69.0,3.66,SCHOOL 141,College/Beyond,College/Beyond,Bachelors,13,13,16.0,16.0,708900,1176420,467520,252240.0
7764699,18,M,BGD 1,Y,N,Music Education,N,1150.0,200908,FREN 1001,B,ENGL 1101,A,ITDS 1145,A,201002,ENGL 1102,A,MUSC 1100,A,MUSC 1100,A,On Campus,0,150.0,3.64,SCHOOL 91,High School,High School,Bachelors,16,16,16.0,16.0,1418100,1418100,0,92760.0
7796812,19,M,BGD 1,Y,N,English Language/Literature,N,910.0,201008,GEOL 1121L,B,GEOL 1121,A,HIST 2111,A,201102,ECON 2105,A,ENGL 1101,A,POLS 1101,A,Off Campus,1,0.0,3.4375,SCHOOL 34,No Information,No Information,Bachelors,13,8,12.0,12.0,0,0,0,0.0
7853488,17,M,BGD 2,Y,N,Criminal Justice,N,1110.0,200908,HIST 1112,B,ENGL 1101,A,MATH 1111,A,201002,COMM 1110,A,ENGL 1102,A,ITDS 1145,A,On Campus,1,90.0,3.85,SCHOOL 22,High School,High School,Bachelors,15,15,15.0,15.0,0,0,0,0.0
7888275,18,F,BGD 1,Y,N,Psychology,N,1070.0,200908,HIST 1112I,B,ARTH 1100I,A,ENGL 1101I,A,201002,COMM 1110,A,ENGL 1102,A,SOCI 1101,A,On Campus,0,69.0,3.26,SCHOOL 141,College/Beyond,Other/Unknown,Bachelors,12,12,15.0,15.0,1418100,1418100,0,144180.0
7996548,18,F,BGD 1,Y,N,Theatre Arts,N,1260.0,201008,HIST 1112I,B,ITDS 2735,A,MATH 1111,B,201102,MUSC 1100,A,SOCI 1101,A,ENGL 1102,B,On Campus,1,138.0,3.92,SCHOOL 236,College/Beyond,College/Beyond,Bachelors,16,16,16.0,16.0,0,0,0,0.0
7860415,18,F,BGD 4,Y,N,Biology,N,1030.0,200608,HIST 2111,B,ENGL 1101,A,MATH 1113,A,200702,ENGL 1102,A,MUSC 1100,A,POLS 1101,B,On Campus,1,90.0,3.83,SCHOOL 263,College/Beyond,College/Beyond,Bachelors,12,11,15.0,14.0,471540,1160520,688980,-130980.0
7924418,18,F,BGD 1,Y,N,Theatre Education,N,1260.0,200708,HIST 2111,B,THEA 1100,A,THEA 1100,B,200802,COMM 1110,A,ENGL 1102,A,COMM 1110,A,Off Campus,1,188.0,3.61,SCHOOL 37,College/Beyond,Other/Unknown,Bachelors,13,13,15.0,15.0,0,0,0,0.0
7822212,19,F,BGD 7,Y,N,Theatre Arts,N,1260.0,200808,HIST 2111,B,ENVS 1105,A,ITDS 2735,A,200902,ARTH 1100,A,ENGL 1102,A,MATH 1101,A,Off Campus,1,150.0,3.07,SCHOOL 95,College/Beyond,College/Beyond,Bachelors,13,13,15.0,15.0,0,1306020,5619180,-347580.0
7777335,18,F,BGD 1,Y,N,Communication,N,870.0,200908,HIST 2111,B,COMM 1110I,A,ENGL 1101I,A,201002,ARTH 1100,A,ENGL 1102,A,ITDS 2726,A,On Campus,1,69.0,3.46,SCHOOL 28,College/Beyond,High School,Bachelors,15,15,17.0,13.0,0,1418100,3627240,-417420.0
7804934,18,M,BGD 1,Y,N,Music Performance,N,1190.0,201008,HIST 2111,B,ENGL 1102,A,MATH 1101,A,201102,MUSC 1100,A,SOCI 1101,A,PHYS 1125,A,On Campus,1,150.0,2.8,SCHOOL 55,College/Beyond,No Information,Bachelors,14,14,18.0,17.0,0,0,0,0.0
7837133,18,M,BGD 1,Y,N,Theatre Arts,N,1110.0,201008,HIST 2111,B,ENGL 1101,A,MATH 1111,A,201102,FREN 1001,A,SOCI 1101,A,ENGL 1102,B,On Campus,1,150.0,2.96,SCHOOL 55,No Information,No Information,Bachelors,16,16,15.0,15.0,0,0,0,0.0
8035513,18,F,BGD 1,Y,N,Nursing,N,950.0,200508,HIST 2112,B,CHEM 1151,A,CHEM 1151L,A,200602,ENGL 1102,A,ITDS 2735,A,MATH 1101,A,Off Campus,1,69.0,3.68,SCHOOL 10,College/Beyond,High School,Bachelors,12,12,12.0,12.0,0,336960,399060,-288180.0
7824062,18,M,BGD 1,Y,N,Undeclared,N,1030.0,200508,HIST 2112,B,ENGL 1101,A,MATH 1101,A,200602,ENGL 1102,A,MATH 1111,A,SPAN 1001,A,On Campus,1,69.0,3.64,SCHOOL 3,High School,High School,Bachelors,15,15,16.0,13.0,0,0,0,0.0
7954457,18,F,BGD 1,Y,N,Nursing,N,910.0,200608,HIST 2112,B,COMM 1110,A,ENGL 1101,A,200702,CHEM 1151,A,CHEM 1151L,A,ENGL 1102,A,On Campus,1,69.0,3.36,SCHOOL 85,High School,High School,Bachelors,15,11,12.0,12.0,0,0,0,0.0
7974262,18,F,BGD 1,Y,N,Undeclared,N,1110.0,200808,HIST 2112,B,COMM 1110,A,MATH 1111,A,200902,ARTH 1100,A,CPSC 1105,A,ECON 2105,A,Off Campus,1,69.0,3.33,SCHOOL 2,College/Beyond,College/Beyond,Bachelors,13,13,15.0,15.0,0,0,0,0.0
7987468,18,F,BGD 3,Y,N,French,Foundations of Business,1260.0,200908,HIST 2112,B,ECON 2106,A,ITDS 2726,A,201002,ARTH 1100,A,FREN 2001,A,POLS 1101,A,Off Campus,1,0.0,3.93,SCHOOL 130,High School,High School,Bachelors,13,13,15.0,15.0,1316580,1316580,0,327660.0
7756911,18,F,BGD 4,Y,N,Health Science,N,590.0,200808,ITDS 1155,B,COMM 1110,A,ENGL 1101,A,200902,ENGL 1102,A,HIST 2111,A,ITDS 2735,A,Off Campus,1,69.0,3.6,SCHOOL 2,Other/Unknown,College/Beyond,Bachelors,14,14,13.0,13.0,969180,1255740,286560,621600.0
7933688,17,F,BGD 3,Y,N,Early Childhood Education,N,1110.0,200508,MATH 1111,B,ENGL 1101,A,HIST 2112,A,200602,COMM 1110,A,ENGL 1102,A,MATH 1113,A,On Campus,0,138.0,3.6,SCHOOL 125,High School,Other/Unknown,Bachelors,16,16,15.0,15.0,909960,1146420,236460,440280.0
